ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,City,Neightbourhood,Links,Description,Date_Scraped,District,nom_barri
id43312000000160,Ático  Carrer de concepción arenal,315000,3,1,77,4091,PENTHOUSE,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-atico-la_sagrera-barcelona-i43312000000160.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,ATICO CON TERRAZA y VISTAS PANORAMICAS.  ESCOCIA  -  MERIDIANA  Fantástico ático con terraza a nivel y vistas panorá...,2023-06-23,Sant Andreu,la Sagrera
id5935004333786,Piso  Torrent del carmel. Muy luminoso!,110000,2,1,33,3333,FLAT,Barcelona,La Font d´en Fargues,https://www.habitaclia.com/comprar-piso-muy_luminoso_la_font_d_en_fargues-barcelona-i5935004333786.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,OPORTUNIDAD! Estupendo piso reformado en venta en el Tranquilo barrio de La Font d´en Fargues  Este bonito inmueble de...,2023-06-23,Horta-Guinardó,la Font d'en Fargues
id42203000000063,Piso  en  L´Antiga Esquerra de l´Eixample. Un lujo al alcance de pocos en el corazón de barcelona,945000,2,3,115,8217,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-un_lujo_al_alcance_de_pocos_en_el_corazon_de_l_antiga_esquerra_de_l_eixample-barcelona-i42203000000063.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,Céntrico piso alto de 130 m2 totalmente reformado con la máxima calidad y con excelente decoración y acabados. Muy buen...,2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id13074000029280,Casa pareada  en  La Vila Olímpica del Poblenou. Casa pareada con 4 habitaciones con parking y calefacción,1020000,4,3,178,5730,PAIRED_HOUSE,Barcelona,La Vila Olímpica del Poblenou,https://www.habitaclia.com/comprar-casa_pareada-con_4_habitaciones_con_parking_y_calefaccion_la_vila_olimpica_del_poblenou-barcelona-i13074000029280.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,MARAVILLOSA CASA ADOSADA EN VENTA EN CALLE HELSINKI CON CALLE D´AMSTERDAM. VILLA OLIMPICA. Bonita casa con patio-jardín...,2023-06-23,Sant Martí,la Vila Olímpica del Poblenou
id20166000001694,Piso  en  Vila de Gràcia. Piso con 4 habitaciones amueblado con calefacción y aire acondic,315000,4,1,75,4200,FLAT,Barcelona,Vila de Gràcia,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_amueblado_con_calefaccion_y_aire_acondic_vila_de_gracia-barcelona-i20166000001694.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,AD INMOBILIARIA le ofrece oportunidad de comprar coqueto piso de 75m2 de superficie habitable en zona privilegiada y tra...,2023-06-23,Gràcia,la Vila de Gràcia
id13074000030478,Piso  en  St. Pere - Sta. Caterina - El Born. Piso con 2 habitaciones amueblado con ascensor y calefacción,359000,2,1,99,3626,FLAT,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_amueblado_con_ascensor_y_calefaccion_st_pere_sta_caterina_el_born-barcelona-i13074000030478.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EN VENTA EN CALLE BASSES DE SANT PERE CON CALLE SANT PERE MES BAIX  La Finca es del año 1900, tiene ascensor y es...",2023-06-23,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
id3507004364195,Piso  en  Raval. Piso con 3 habitaciones con ascensor y calefacción,265000,3,1,62,4274,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_calefaccion_raval-barcelona-i3507004364195.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO ALTO Y TODO EXTERIOR, SOL TODO EL DÍA en Avda. Drassanes junto a CAP Drassanes en una finca con servicio de Conserj...",2023-06-23,Ciutat Vella,el Raval
id11964000000308,"Piso  en  Porta. ¡piso amplio en porta con 3 habitaciones, ascensor y patio inter",190000,3,1,75,2533,FLAT,Barcelona,Porta,https://www.habitaclia.com/comprar-piso-amplio_en_porta_con_3_habitaciones_ascensor_y_patio_inter_porta-barcelona-i11964000000308.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,"¡Gran oportunidad de adquirir tu nuevo hogar en LA PORTA/ BARCELONA! Presentamos este piso de origen, muy bien conserv...",2023-06-23,Nou Barris,Porta
id1075002122157,Piso  en  El Camp d´en Grassot i Gràcia Nova. Piso de 3 habs en gràcia camp d'en grassot/sagrada família(barce,299000,3,2,94,3181,FLAT,Barcelona,El Camp d´en Grassot i Gràcia Nova,https://www.habitaclia.com/comprar-piso-de_3_habs_en_gracia_camp_d_en_grassotsagrada_familiabarce_el_camp_d_en_grassot_i_gracia_nova-barcelona-i1075002122157.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,PRODUCTO EXCLUSIVO APIALIA.  Notable vivienda exterior  ubicada en zona de Gràcia Camp d'en Grassot/Sagrada família. )...,2023-06-23,Gràcia,el Camp d'en Grassot i Gràcia Nova
id9379004273205,Piso  en  Raval. Atendemos via whatsapp: 602.25.68.10,269000,3,1,69,3899,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-atendemos_via_whatsapp_602256810_raval-barcelona-i9379004273205.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta en Avinguda del Paral.lel, El Poble Sec - Parc de Montjuïc ¡Encantador piso en el corazón de Barcelona co...",2023-06-23,Ciutat Vella,el Raval
id973004403038,"Apartamento  en  St. Pere - Sta. Caterina - El Born. Ideal parejas,luminoso c/balcón",170000,1,1,35,4857,APARTMENT,Barcelona,St. Pere,https://www.habitaclia.com/comprar-apartamento-ideal_parejas_luminoso_cbalcon_st_pere_sta_caterina_el_born-barcelona-i973004403038.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Venda d´apartament al barri del Born; molt a prop del Passeig del Born i de la Plaça Comercial. Magnífica ubicació, a pr...",2023-06-23,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
id657004402460,Piso  en  Passeig de maragall 368. Piso con 2 habitaciones con ascensor,394000,2,1,70,5629,FLAT,Barcelona,Vilapicina,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_paseo_de_maragall_368_vilapicina_torre_llobeta-barcelona-i657004402460.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nueva promoción en el corazón del distrito Horta-Guinardó de Barcelona. Con una ubicación excepcional, que se adentra en...",2023-06-23,Nou Barris,Vilapicina i la Torre Llobeta
id5935004333855,Piso  Carrer de calderón de la barca. Amplio y luminoso!,145000,3,1,65,2231,FLAT,Barcelona,Carmel,https://www.habitaclia.com/comprar-piso-amplio_y_luminoso_carmel-barcelona-i5935004333855.htm?pag=80&hab=1&ban=1&f=&geo=p&from=list&lo=55,OPORTUNIDAD! Luminoso piso en venta en el bonito barrio del Carmel. (COMPRA SIN PAGAR COMISIONES DE AGENCIA)  Este bo...,2023-06-23,Horta-Guinardó,el Carmel
id28736000004978,"Piso  Velia. Piso en venta en sant andreu - congrés, 3 dormitorios.",260000,3,1,95,2737,FLAT,Barcelona,Vilapicina,https://www.habitaclia.com/comprar-piso-en_venta_en_sant_andreu_congres_3_dormitorios_vilapicina_torre_llobeta-barcelona-i28736000004978.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,Fel-3138X  MERCAT IMMOBILIARI CATASTRAL presenta en exclusiva esta vivienda situada en la calle Velia a pocos metros d...,2023-06-23,Nou Barris,Vilapicina i la Torre Llobeta
id41138000000030,Piso  en  Can Baró. Increíble dúplex  de 2 dormitorios en zona parque güell,435000,2,2,90,4833,FLAT,Barcelona,Can Baró,https://www.habitaclia.com/comprar-piso-increible_duplex_de_2_dormitorios_en_zona_parque_guell_can_baro-barcelona-i41138000000030.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,Este impresionante apartamento de dos pisos se sitúa entre el parque de les Aigües y el Parc Güell. Ofrece una excelente...,2023-06-23,Horta-Guinardó,Can Baró
id3203004226082,Planta baja  Entença. Planta baja con 3 habitaciones con ascensor,268000,3,2,73,3671,GROUND_FLOOR,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-planta_baja-con_3_habitaciones_con_ascensor_sant_antoni-barcelona-i3203004226082.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso en C/Entença con Gran Vía de les Corts Catalanes.  Piso 73m² según catastro en finca de 1900. La vivienda consta...,2023-06-23,Eixample,Sant Antoni
id34440000000497,Piso  Puigcerda. Completamente reformado,285000,3,1,82,3476,FLAT,Barcelona,La Verneda,https://www.habitaclia.com/comprar-piso-completamente_reformado_la_verneda_la_pau-barcelona-i34440000000497.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,"ESPECTACULAR piso REFORMADO en Sant Martí de Provençals. Sigue leyendo, puede que no necesites seguir buscando más  ¡B...",2023-06-23,Sant Martí,la Verneda i la Pau
id12961004390683,Piso  Carrer de balmes. Piso con 6 habitaciones amueblado con ascensor,845000,6,2,162,5216,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-con_6_habitaciones_amueblado_con_ascensor_dreta_de_l_eixample-barcelona-i12961004390683.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,Excelente piso alto junto a la Rambla Catalunya. Consta de un amplio salón-comedor con salida a una terraza parcialmente...,2023-06-23,Eixample,la Dreta de l'Eixample
id15212002915412,"Piso  De l'emancipació. Piso de 305 m2 a tres vientos, con dos amplias terrazas y zona c",1880000,6,5,372,5054,FLAT,Barcelona,Tres Torres,https://www.habitaclia.com/comprar-piso-de_305_m2_a_tres_vientos_con_dos_amplias_terrazas_y_zona_c_tres_torres-barcelona-i15212002915412.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Bienvenidos a una oportunidad única de vivir en la cima del lujo en Barcelona! Este espectacular piso de 305 m2 en vent...,2023-06-23,Sarrià-Sant Gervasi,les Tres Torres
id44250000001425,Piso  Carrer de buenos aires. Balcon ascensor,630000,3,2,110,5727,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-balcon_ascensor_l_antiga_esquerra_de_l_eixample-barcelona-i44250000001425.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,LA CASA AGENCY LE OFRECE   BONITO PISO EXTERIOR CON TERRAZA ! - Se trata de un piso distribuido en tres habitaciones d...,2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id9863004320060,"Piso  Carrer de ventura plaja. Piso con 3 habitaciones con ascensor, parking, calefacción y air",290000,3,1,72,4028,FLAT,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_parking_calefaccion_y_air_sants_badal-barcelona-i9863004320060.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En Revel, no queremos dejar escapar la oportunidad de presentarte esta elegante vivienda enclavada en una de las mejores...",2023-06-23,Sants-Montjuïc,Sants - Badal
id44250000001412,Piso  Avinguda del paral·lel. Tres habitaciones,269000,3,1,69,3899,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-tres_habitaciones_raval-barcelona-i44250000001412.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,LA CASA AGENCY LE OFRECE  Piso de 75m2 ubicado en una de las mejores zona de Barcelona (centro). Vivienda con vistas d...,2023-06-23,Ciutat Vella,el Raval
id19734000000475,Piso  Carrer de mandri. Precioso piso de venta en mandri,830000,3,2,140,5929,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-precioso_de_venta_en_mandri_sant_gervasi_bonanova-barcelona-i19734000000475.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En pleno corazón del barrio de La Bonanova, encontramos esta preciosa vivienda de unos 130 m² aprox. con salida a un pat...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id10518004391907,Piso  Carrer d'aragó. Piso con 4 habitaciones con ascensor y aire acondicionado,320000,4,2,113,2832,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_y_aire_acondicionado_sagrada_familia-barcelona-i10518004391907.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,Bonito piso de 113m2 en finca de 1978 con ascensor. Se compone de amplio salón comedor de 25m2 con salida directa a herm...,2023-06-23,Eixample,la Sagrada Família
id2241000000466,"Ático  Calle mallorca. Ático con 6 habitaciones con ascensor, parking y calefacción",1790000,6,5,340,5265,PENTHOUSE,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-atico-con_6_habitaciones_con_ascensor_parking_y_calefaccion_la_nova_esquerra_de_l_eixample-barcelona-i2241000000466.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,"TOTALMENTE REFORMADO, ALTAS CALIDADES, SEÑORIAL Y CON UNA ESPECTACULAR TERRAZA TOTALMENTE PRIVADA EN LA EXAIMPLE ESQUERR...",2023-06-23,Eixample,la Nova Esquerra de l'Eixample
id4423002823414,Piso  en  La Salut,289000,3,1,70,4129,FLAT,Barcelona,La Salut,https://www.habitaclia.com/comprar-piso-la_salut-barcelona-i4423002823414.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,PISO CON TERRAZA EN PARQUE GÜELL!! A los pies del Parque Güell nos encontramos con esta atractiva vivienda exterior a u...,2023-06-23,Gràcia,la Salut
id13909004397079,Casa  Carrer del tossal. Casa con 2 habitaciones,350000,2,2,210,1667,HOUSE,Barcelona,Trinitat Vella,https://www.habitaclia.com/comprar-casa-con_2_habitaciones_trinitat_vella-barcelona-i13909004397079.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡GRAN OPORTUNIDAD! ¡OBRA NUEVA EN UNA DE LAS MEJORES ZONAS DE LA TRINITAT VELLA!  ¡Esta amplia casa totalmente domótic...,2023-06-23,Sant Andreu,la Trinitat Vella
id4866004385764,Piso  Carrer de valldoreix. Piso con 3 habitaciones con ascensor,200000,3,1,65,3077,FLAT,Barcelona,La Salut,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_la_salut-barcelona-i4866004385764.htm?pag=81&hab=1&ban=1&f=&geo=p&from=list&lo=55,Excelente inversión a CORTO – MEDIO PLAZO para comprar una vivienda situada en el barrio de gracia y con buena rentabili...,2023-06-23,Gràcia,la Salut
id27247000003092,Ático  Carrer de pere iv,850000,3,2,140,6071,PENTHOUSE,Barcelona,Poblenou,https://www.habitaclia.com/comprar-atico-poblenou-barcelona-i27247000003092.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,MYLIFE Real Estate presenta esta fantástico ático con terraza en venta ubicado en una de las zonas más demandadas de la...,2023-06-23,Sant Martí,el Poblenou
id27861003937886,Piso  De francesc cambó,590000,5,3,152,3882,FLAT,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-st_pere_sta_caterina_el_born-barcelona-i27861003937886.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,"ESPECTACULAR PISO EN VENTA. Dispone de 5 habitaciones en el Barrio Ciutat Vella. Balcón exterior.  Cocina, lavadero y...",2023-06-23,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
id41138000000028,Piso  Nogues. Magnifico piso totalmente nuevo en zona gracia/sagrada familia,650000,2,2,108,6019,FLAT,Barcelona,El Camp d´en Grassot i Gràcia Nova,https://www.habitaclia.com/comprar-piso-magnifico_totalmente_nuevo_en_zona_graciasagrada_familia_el_camp_d_en_grassot_i_gracia_nova-barcelona-i41138000000028.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso Tipo Dúplex en Barcelona zona gracia/sagrada familia, 108 m. de superficie construida mas 16 m2 de terraza: se en l...",2023-06-23,Gràcia,el Camp d'en Grassot i Gràcia Nova
id41614000000302,"Piso  en  L´Antiga Esquerra de l´Eixample. Piso en barcelona zona l´antiga esquerra de l´eixample, de 54 m,",223000,1,1,54,4130,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-en_zona_lantiga_esquerra_de_leixample_de_54_m_l_antiga_esquerra_de_l_eixample-barcelona-i41614000000302.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso al lñado del CLINIC en Barcelona zona L´Antiga Esquerra de l´Eixample, en finca mixta,  54.00 m. de superficie, 1 h...",2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id3846004386726,Piso  Llacuna,620000,3,2,101,6139,FLAT,Barcelona,Poblenou,https://www.habitaclia.com/comprar-piso-poblenou-barcelona-i3846004386726.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,"¿Buscas un inmueble en una finca de ""La Llave de Oro"" del 2003"" que destaque por su altura, vistas despejadas y sobre to...",2023-06-23,Sant Martí,el Poblenou
id38308000000040,"Piso  en  Putget - Farró. Ático de diseño en venta en putxet i farró, consta de 150m2 cons",1490000,3,2,150,9933,FLAT,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-atico_de_diseno_en_venta_en_putxet_i_farro_consta_de_150m2_cons_putget_farro-barcelona-i38308000000040.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,Barcelona · El Putxet i el Farró Espectacular ático de obra nueva de 150m2 en el corazón de Barcelona con azotea privad...,2023-06-23,Sarrià-Sant Gervasi,el Putxet i el Farró
id5889003764174,"Piso  en  El Parc i la Llacuna del Poblenou. Ref: thh1111
4º piso 
196m2
piso tipo loft
sin cédula de hab",690000,2,1,196,3520,FLAT,Barcelona,El Parc i la Llacuna del Poblenou,https://www.habitaclia.com/comprar-piso-ref_thh1111_4o_196m2_tipo_loft_sin_cedula_de_hab_el_parc_i_la_llacuna_del_poblenou-barcelona-i5889003764174.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,Cuando fuimos a visitar esta propiedad me quedé boquiabierta con lo bonito que era. Este loft tiene todas las caracterís...,2023-06-23,Sant Martí,el Parc i la Llacuna del Poblenou
id38308000000072,Ático  en  Poblenou. Ático en venta en poblenou con vistas panorámicas a mar. consta,1900000,2,3,184,10326,PENTHOUSE,Barcelona,Poblenou,https://www.habitaclia.com/comprar-atico-en_venta_en_poblenou_con_vistas_panoramicas_a_mar_consta_poblenou-barcelona-i38308000000072.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,Barcelona · Poblenou Espléndido ático en venta situado en la zona de Poblenou de 184m2 construidos con una terraza de 3...,2023-06-23,Sant Martí,el Poblenou
id19374000000424,Ático  en  Trinitat Vella. Oportunidad!,139900,2,1,77,1817,PENTHOUSE,Barcelona,Trinitat Vella,https://www.habitaclia.com/comprar-atico-oportunidad_trinitat_vella-barcelona-i19374000000424.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,!ESPECTACULAR SOBREATICO TODO EXTERIOR!  Espectacular Sobreático todo exterior ubicado a 3 min andando de la linea L1...,2023-06-23,Sant Andreu,la Trinitat Vella
id45024000000032,"Piso  en  Vilapicina - Torre Llobeta. Reformado,alto,gran salon",270000,3,1,87,3103,FLAT,Barcelona,Vilapicina,https://www.habitaclia.com/comprar-piso-reformado_alto_gran_salon_vilapicina_torre_llobeta-barcelona-i45024000000032.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,JUNTO VIRREI AMAT - Gran piso de 87 m² construidos y 75 m² útiles. Alto y exterior a calle con orientación oeste. Distri...,2023-06-23,Nou Barris,Vilapicina i la Torre Llobeta
id19374000000632,Planta baja  en  Sants. Oportunidad,100000,2,1,80,1250,GROUND_FLOOR,Barcelona,Sants,https://www.habitaclia.com/comprar-planta_baja-oportunidad_sants-barcelona-i19374000000632.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,! PRESENTAMOS EXCELENTE INMUEBLE PARA INVERSORES!  Tenemos el placer de presentar esta magnifica oportunidad para refo...,2023-06-23,Sants-Montjuïc,Sants
id1042004270179,"Piso  Carrer de la dagueria. Piso con 2 habitaciones con ascensor, calefacción y aire acondic",260000,2,1,67,3881,FLAT,Barcelona,Gòtic,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_gotic-barcelona-i1042004270179.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡ Venta de un excepcional piso en el corazón del Barrio Gótico de Barcelona!  Este magnífico piso se encuentra ubicado...,2023-06-23,Ciutat Vella,el Barri Gòtic
id27344003744345,Piso  Rossello. Piso típico catalán para reformar,782000,3,2,140,5586,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-tipico_catalan_para_reformar_dreta_de_l_eixample-barcelona-i27344003744345.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,Magnifico piso en finca regia a reformar con vista a la Sagrada Familia!  La vivienda cuenta con 4 dormitorios (1 con...,2023-06-23,Eixample,la Dreta de l'Eixample
id3203004226072,Piso  Sepulveda. Piso con 5 habitaciones,210000,5,2,153,1373,FLAT,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_sant_antoni-barcelona-i3203004226072.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,"CALLE SEPULVEDA CON CALLE ENTENÇA  PISO CON INQUILINO INDEFINIDO DE 48 AÑOS, CON UN ALQUILER DE 500€ AL MES.  4º PIS...",2023-06-23,Eixample,Sant Antoni
id36737000000412,Ático  Aribau. Ático con piscina en calle aribau,1263000,3,3,143,8832,PENTHOUSE,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-atico-con_piscina_en_calle_aribau_sant_gervasi_galvany-barcelona-i36737000000412.htm?pag=82&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este espectacular ático a estrenar se encuentra ubicado en pleno centro del distrito de Galvany, Sarrià-Sant Gervasi. Cu...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id36737000000410,Piso  Sant elies. Espectacular piso en sant gervasi galvany con terraza y parking,645000,3,2,124,5202,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-espectacular_en_sant_gervasi_galvany_con_terraza_y_parking_sant_gervasi_galvany-barcelona-i36737000000410.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡No pierdas la oportunidad de adquirir este espectacular piso reformado en una de las mejores zonas de Barcelona! Consta...,2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id30853000000464,Piso  Carrer de balmes. Piso en venta de 131m² para reformar en balmes,580000,4,2,131,4427,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-en_venta_de_131m2_para_reformar_en_balmes_sant_gervasi_galvany-barcelona-i30853000000464.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,C/ Balmes- Jto C/ Madrazo. Interesante vivienda esquinera A REFORMAR de 131m² según catastro (121m² de vivienda + 10m² d...,2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id36737000000351,Casa  Viladrosa. Casa en el distrito de nou barris,395000,5,3,220,1795,HOUSE,Barcelona,Verdum,https://www.habitaclia.com/comprar-casa-en_el_distrito_de_nou_barris_verdum-barcelona-i36737000000351.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Ubicada en el distrito de Nou Barris, muy cerca de la estación de Vía.   Julia encontrarás esta gran vivienda  ideal par...",2023-06-23,Nou Barris,Verdun
id13966003022361,Piso  en  Carrer de salvà 44. Magnifico piso reformado en poble sec!,340000,2,2,80,4250,FLAT,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-magnifico_reformado_en_poble_sec_calle_de_salva_44_el_poble_sec_parc_de_montjuic-barcelona-i13966003022361.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnifico Piso reformado en Poble Sec!  En uno de los barrios mas elegantes y unicos de Barcelona, donde podrán accede...",2023-06-23,Sants-Montjuïc,el Poble-sec
id44851000000025,Piso  Carrer de novell,325000,4,1,74,4392,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-barri_de_les_corts-barcelona-i44851000000025.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Atención a todos los interesados en vivir en el corazón del Barrio de Les Corts! Tenemos el placer de ofrecerles un her...,2023-06-23,Les Corts,les Corts
id19770004159851,Piso  en  Poblenou. Piso en venta en poble nou -barcelona  muy luminoso,420000,3,1,80,5250,FLAT,Barcelona,Poblenou,https://www.habitaclia.com/comprar-piso-en_venta_en_poble_nou_muy_luminoso_poblenou-barcelona-i19770004159851.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso muy luminoso en Rambla del Poblenou. Su ubicación está muy cerca del centro comercial Glories.  La vivienda tiene...,2023-06-23,Sant Martí,el Poblenou
id4089004437457,Piso  Gran via de les corts catalanes. Precioso piso alto soledado recién reformado para estrenar,1200000,4,3,244,4918,FLAT,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-piso-precioso_alto_soledado_recien_reformado_para_estrenar_sant_antoni-barcelona-i4089004437457.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Inmueble situado en el corazón de Barcelona exactamente en la esquina de Muntaner con Gran Vía de les Corts Catalanes, e...",2023-06-23,Eixample,Sant Antoni
id42900000000151,Piso  en  Torre melina 1. Piso en venta en cami torre melina con carretera collblanc,390000,2,2,88,4432,FLAT,Barcelona,Sant Ramon,https://www.habitaclia.com/comprar-piso-en_venta_en_cami_torre_melina_con_carretera_collblanc_torre_melina_1_sant_ramon_maternitat-barcelona-i42900000000151.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La finca es del año 2014, es una quinta planta altura real con ascensor. Piso de 88m2 construidos, salón comedor muy lu...",2023-06-23,Les Corts,la Maternitat i Sant Ramon
id3369004324308,"Piso  Avinguda meridiana. Piso con 4 habitaciones con ascensor, aire acondicionado y vista",440000,4,2,125,3520,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_aire_acondicionado_y_vista_sant_andreu_de_palomar-barcelona-i3369004324308.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,Nos puede contactar vía WhatsApp al ¡Espectacular piso de 95m2 ÚTILES y 4 habitaciones en SANT ANDREU!...,2023-06-23,Sant Andreu,Sant Andreu
id19734000000151,Piso  Passeig taulat. Piso en venta en diagonal mar,1195000,4,2,135,8852,FLAT,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,https://www.habitaclia.com/comprar-piso-en_venta_en_diagonal_mar_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i19734000000151.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Situada muy próxima al mar, frente al Parque de Diagonal Mar encontramos esta fantástica vivienda con una superficie de...",2023-06-23,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
id5821002627193,Piso  Eusebi planas. Piso en venta en sants,225000,2,1,72,3125,FLAT,Barcelona,Sants,https://www.habitaclia.com/comprar-piso-en_venta_en_sants_sants-barcelona-i5821002627193.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Inmueble exterior junto a Plaza de Sants. Dispone de una superficie de 72m² se distribuiye en salón comedor, balcón, dos...",2023-06-23,Sants-Montjuïc,Sants
